16914.2,24011000000.0,282929946340,16727362.0,16727362.0,4.0,14.43,69.34,27866.34708383,15345.35,16030.62,16043.75,16037.19
16914.2,24011000000.0,282929946340,16727362.0,16727362.0,4.0,14.43,69.34,27830.21492267,15347.97,16014.5,16024.37,16019.43
16846.0,23963000000.0,281789140252,16727362.0,16727362.0,3.71,13.84,68.56,27823.68864531,15348.69,16031.62,16040.02,16035.82
16846.0,23963000000.0,281789140252,16727362.0,16727362.0,3.71,13.84,68.56,27844.60996926,15348.99,16055.91,16062.5,16059.21
16846.0,23963000000.0,281789140252,16727362.0,16727362.0,3.71,13.84,68.56,27916.17556702,15350.41,16031.62,16040.02,16035.82
16846.0,23963000000.0,281789140252,16727362.0,16727362.0,3.71,13.84,68.56,27999.68558097,15352.58,16094.23,16096.43,16095.33
16846.0,23963000000.0,281789140252,16727362.0,16727362.0,3.71,13.84,68.56,27999.68558097,15352.58,16094.23,16096.43,16095.33
17015.0,24175100000.0,284616064430,16727362.0,16727362.0,5.06,14.88,70.19,28085.95652155,15355.24,16215.21,16227.72,16221.47
17015.0,24175100000.0,284616064430,16727362.0,16727362.0,5.06,14.88,70.19,28101.83278483,15355.86,16242.67,16244.29,16243.48
17015.0,24175100000.0,284616064430,16727362.0,16727362.0,5.06,14.88,70.19,28214.12482051,15359.84,16324.84,16332.68,16328.76
17015.0,24175100000.0,284616064430,16727362.0,16727362.0,5.06,14.88,70.19,28295.93154434,15362.79,16349.26,16354.51,16351.89
17015.0,24175100000.0,284616064430,16727362.0,16727362.0,5.06,14.88,70.19,28307.99901117,15363.80,16411.49,16420.17,16415.83
17230.9,24453200000.0,288228156660,16727400.0,16727400.0,6.39,16.33,72.35,28328.12225330,15364.84,16411.49,16420.17,16415.83
17230.9,24453200000.0,288228156660,16727400.0,16727400.0,6.39,16.33,72.35,28310.81156281,15366.02,16324.03,16334.55,16329.29
17230.9,24453200000.0,288228156660,16727400.0,16727400.0,6.39,16.33,72.35,28333.47478799,15367.00,16324.03,16334.55,16329.29
16826.2,24163200000.0,281458577880,16727400.0,16727400.0,0.4,13.11,67.63,28773.77631510,15386.42,16065.27,16078.05,16071.66
16889.7,24270200000.0,282520767780,16727400.0,16727400.0,0.53,13.54,68.16,28754.64194754,15387.79,16120.48,16139.98,16130.23
16889.7,24270200000.0,282520767780,16727400.0,16727400.0,0.53,13.54,68.16,28752.64170284,15388.03,16083.17,16102.17,16092.67
16889.7,24270200000.0,282520767780,16727400.0,16727400.0,0.53,13.54,68.16,28760.62730819,15388.55,16083.17,16102.17,16092.67
16889.7,24270200000.0,282520767780,16727400.0,16727400.0,0.53,13.54,68.16,28745.70182198,15389.39,16098.0,16105.08,16101.54
16889.7,24270200000.0,282520767780,16727400.0,16727400.0,0.53,13.54,68.16,28713.61017645,15391.15,15992.95,16019.46,16006.2
16745.5,24094000000.0,280108676700,16727400.0,16727400.0,-1.03,12.43,66.61,28712.34793241,15391.85,15992.95,16019.46,16006.21
16745.5,24094000000.0,280108676700,16727400.0,16727400.0,-1.03,12.43,66.61,28707.31003938,15392.15,15941.59,15946.61,15944.1
16745.5,24094000000.0,280108676700,16727400.0,16727400.0,-1.03,12.43,66.61,28693.84852869,15393.20,15921.6,15950.96,15936.28
16745.5,24094000000.0,280108676700,16727400.0,16727400.0,-1.03,12.43,66.61,28670.70785676,15394.25,15943.32,15954.44,15948.88
16745.5,24094000000.0,280108676700,16727400.0,16727400.0,-1.03,12.43,66.61,28675.68724010,15394.74,15943.32,15954.44,15948.88
16745.5,24094000000.0,280108676700,16727400.0,16727400.0,-1.03,12.43,66.61,28669.13802695,15395.38,15973.21,15978.85,15976.03
16773.1,24091000000.0,280570352940,16727400.0,16727400.0,-1.1,12.61,66.8,28665.61696056,15396.11,15973.21,15978.85,15976.03
16773.1,24091000000.0,280570352940,16727400.0,16727400.0,-1.1,12.61,66.8,28655.04536755,15396.85,15983.6,16009.22,15996.41
16773.1,24091000000.0,280570352940,16727400.0,16727400.0,-1.1,12.61,66.8,28653.30118071,15397.33,15983.6,16009.22,15996.41
16773.1,24091000000.0,280570352940,16727400.0,16727400.0,-1.1,12.61,66.8,28656.92417050,15397.51,16020.82,16035.16,16027.99
